Lieu	N° région, département	Série	Unité	2004	2008
PYRENEES-ATLANTIQUES	64	RA08Etablissements de traitements des déchets ou de maintenance	nombre	0.0	0.0
PYRENEES-ATLANTIQUES	64	RA08Sites d'entreposage et stockage	nombre	0.0	0.0
PYRENEES-ATLANTIQUES	64	RA08Anciens sites assainis ou en cours d'assainissement	nombre	0.0	1.0
PYRENEES-ATLANTIQUES	64	RA08Total des sites (non compris les sites assainis ou en cours d'assainissement)	nombre	9.0	12.0
PYRENEES-ORIENTALES	66	RA08Centres d'études et de recherche du CEA civil	nombre	0.0	0.0
PYRENEES-ORIENTALES	66	RA08Etablissements de recherche (hors CEA)	nombre	4.0	3.0
PYRENEES-ORIENTALES	66	RA08Installations industrielles (hors production d'électricité)	nombre	0.0	0.0
PYRENEES-ORIENTALES	66	RA08Centres nucléaires de production d'électricité	nombre	0.0	0.0
PYRENEES-ORIENTALES	66	RA08Activités médicales	nombre	2.0	1.0
PYRENEES-ORIENTALES	66	RA08Etablissements de la défense nationale	nombre	0.0	0.0
PYRENEES-ORIENTALES	66	RA08Centre d'étude, de production ou d'expérimentation de la force de dissuasion	nombre	0.0	0.0
PYRENEES-ORIENTALES	66	RA08Amont du cycle du combustible	nombre	0.0	0.0
PYRENEES-ORIENTALES	66	RA08Aval du cycle du combustible	nombre	0.0	0.0
PYRENEES-ORIENTALES	66	RA08Etablissements de traitements des déchets ou de maintenance	nombre	0.0	0.0
PYRENEES-ORIENTALES	66	RA08Sites d'entreposage et stockage	nombre	0.0	0.0
PYRENEES-ORIENTALES	66	RA08Anciens sites assainis ou en cours d'assainissement	nombre	1.0	1.0
PYRENEES-ORIENTALES	66	RA08Total des sites (non compris les sites assainis ou en cours d'assainissement)	nombre	6.0	4.0
RHONE	69	RA08Centres d'études et de recherche du CEA civil	nombre	0.0	0.0
RHONE	69	RA08Etablissements de recherche (hors CEA)	nombre	24.0	26.0
RHONE	69	RA08Installations industrielles (hors production d'électricité)	nombre	0.0	2.0
RHONE	69	RA08Centres nucléaires de production d'électricité	nombre	0.0	0.0
RHONE	69	RA08Activités médicales	nombre	9.0	11.0
RHONE	69	RA08Etablissements de la défense nationale	nombre	4.0	2.0
RHONE	69	RA08Centre d'étude, de production ou d'expérimentation de la force de dissuasion	nombre	0.0	0.0
RHONE	69	RA08Amont du cycle du combustible	nombre	0.0	0.0
RHONE	69	RA08Aval du cycle du combustible	nombre	0.0	0.0
RHONE	69	RA08Etablissements de traitements des déchets ou de maintenance	nombre	0.0	0.0
RHONE	69	RA08Sites d'entreposage et stockage	nombre	0.0	0.0
RHONE	69	RA08Anciens sites assainis ou en cours d'assainissement	nombre	0.0	0.0
RHONE	69	RA08Total des sites (non compris les sites assainis ou en cours d'assainissement)	nombre	37.0	41.0
SAONE-ET-LOIRE	71	RA08Centres d'études et de recherche du CEA civil	nombre	0.0	0.0
SAONE-ET-LOIRE	71	RA08Etablissements de recherche (hors CEA)	nombre	1.0	0.0
SAONE-ET-LOIRE	71	RA08Installations industrielles (hors production d'électricité)	nombre	1.0	0.0
SAONE-ET-LOIRE	71	RA08Centres nucléaires de production d'électricité	nombre	0.0	0.0
SAONE-ET-LOIRE	71	RA08Activités médicales	nombre	5.0	5.0
SAONE-ET-LOIRE	71	RA08Etablissements de la défense nationale	nombre	0.0	0.0
SAONE-ET-LOIRE	71	RA08Centre d'étude, de production ou d'expérimentation de la force de dissuasion	nombre	0.0	0.0
SAONE-ET-LOIRE	71	RA08Amont du cycle du combustible	nombre	2.0	2.0
SAONE-ET-LOIRE	71	RA08Aval du cycle du combustible	nombre	0.0	0.0
SAONE-ET-LOIRE	71	RA08Etablissements de traitements des déchets ou de maintenance	nombre	1.0	1.0
SAONE-ET-LOIRE	71	RA08Sites d'entreposage et stockage	nombre	0.0	0.0
SAONE-ET-LOIRE	71	RA08Anciens sites assainis ou en cours d'assainissement	nombre	0.0	0.0
SAONE-ET-LOIRE	71	RA08Total des sites (non compris les sites assainis ou en cours d'assainissement)	nombre	10.0	8.0
SARTHE	72	RA08Centres d'études et de recherche du CEA civil	nombre	0.0	0.0
SARTHE	72	RA08Etablissements de recherche (hors CEA)	nombre	1.0	2.0
SARTHE	72	RA08Installations industrielles (hors production d'électricité)	nombre	0.0	0.0
SARTHE	72	RA08Centres nucléaires de production d'électricité	nombre	0.0	0.0
SARTHE	72	RA08Activités médicales	nombre	3.0	2.0
SARTHE	72	RA08Etablissements de la défense nationale	nombre	1.0	1.0
SARTHE	72	RA08Centre d'étude, de production ou d'expérimentation de la force de dissuasion	nombre	0.0	0.0
SARTHE	72	RA08Amont du cycle du combustible	nombre	0.0	0.0
SARTHE	72	RA08Aval du cycle du combustible	nombre	0.0	0.0
SARTHE	72	RA08Etablissements de traitements des déchets ou de maintenance	nombre	0.0	0.0
SARTHE	72	RA08Sites d'entreposage et stockage	nombre	0.0	0.0
SARTHE	72	RA08Anciens sites assainis ou en cours d'assainissement	nombre	0.0	0.0
SARTHE	72	RA08Total des sites (non compris les sites assainis ou en cours d'assainissement)	nombre	5.0	5.0
SAVOIE	73	RA08Centres d'études et de recherche du CEA civil	nombre	0.0	0.0
SAVOIE	73	RA08Etablissements de recherche (hors CEA)	nombre	2.0	1.0
SAVOIE	73	RA08Installations industrielles (hors production d'électricité)	nombre	0.0	0.0
SAVOIE	73	RA08Centres nucléaires de production d'électricité	nombre	0.0	0.0
SAVOIE	73	RA08Activités médicales	nombre	1.0	1.0
SAVOIE	73	RA08Etablissements de la défense nationale	nombre	0.0	0.0
SAVOIE	73	RA08Centre d'étude, de production ou d'expérimentation de la force de dissuasion	nombre	0.0	0.0
SAVOIE	73	RA08Amont du cycle du combustible	nombre	0.0	0.0
SAVOIE	73	RA08Aval du cycle du combustible	nombre	0.0	0.0
SAVOIE	73	RA08Etablissements de traitements des déchets ou de maintenance	nombre	0.0	0.0
SAVOIE	73	RA08Sites d'entreposage et stockage	nombre	1.0	1.0
SAVOIE	73	RA08Anciens sites assainis ou en cours d'assainissement	nombre	0.0	0.0
SAVOIE	73	RA08Total des sites (non compris les sites assainis ou en cours d'assainissement)	nombre	4.0	3.0
SEINE-ET-MARNE	77	RA08Centres d'études et de recherche du CEA civil	nombre	0.0	0.0
SEINE-ET-MARNE	77	RA08Etablissements de recherche (hors CEA)	nombre	2.0	1.0
SEINE-ET-MARNE	77	RA08Installations industrielles (hors production d'électricité)	nombre	0.0	0.0
SEINE-ET-MARNE	77	RA08Centres nucléaires de production d'électricité	nombre	0.0	0.0
SEINE-ET-MARNE	77	RA08Activités médicales	nombre	4.0	4.0
SEINE-ET-MARNE	77	RA08Etablissements de la défense nationale	nombre	1.0	1.0
SEINE-ET-MARNE	77	RA08Centre d'étude, de production ou d'expérimentation de la force de dissuasion	nombre	0.0	0.0
SEINE-ET-MARNE	77	RA08Amont du cycle du combustible	nombre	0.0	0.0
SEINE-ET-MARNE	77	RA08Aval du cycle du combustible	nombre	0.0	0.0
SEINE-ET-MARNE	77	RA08Etablissements de traitements des déchets ou de maintenance	nombre	0.0	0.0
SEINE-ET-MARNE	77	RA08Sites d'entreposage et stockage	nombre	0.0	0.0
SEINE-ET-MARNE	77	RA08Anciens sites assainis ou en cours d'assainissement	nombre	0.0	0.0
SEINE-ET-MARNE	77	RA08Total des sites (non compris les sites assainis ou en cours d'assainissement)	nombre	7.0	6.0
SEINE-MARITIME	76	RA08Centres d'études et de recherche du CEA civil	nombre	0.0	0.0
SEINE-MARITIME	76	RA08Etablissements de recherche (hors CEA)	nombre	4.0	10.0
SEINE-MARITIME	76	RA08Installations industrielles (hors production d'électricité)	nombre	2.0	4.0
SEINE-MARITIME	76	RA08Centres nucléaires de production d'électricité	nombre	2.0	2.0
SEINE-MARITIME	76	RA08Activités médicales	nombre	8.0	6.0
SEINE-MARITIME	76	RA08Etablissements de la défense nationale	nombre	1.0	1.0
SEINE-MARITIME	76	RA08Centre d'étude, de production ou d'expérimentation de la force de dissuasion	nombre	0.0	0.0
SEINE-MARITIME	76	RA08Amont du cycle du combustible	nombre	0.0	0.0
SEINE-MARITIME	76	RA08Aval du cycle du combustible	nombre	0.0	0.0
SEINE-MARITIME	76	RA08Etablissements de traitements des déchets ou de maintenance	nombre	0.0	0.0
SEINE-MARITIME	76	RA08Sites d'entreposage et stockage	nombre	0.0	0.0
SEINE-MARITIME	76	RA08Anciens sites assainis ou en cours d'assainissement	nombre	3.0	4.0
SEINE-MARITIME	76	RA08Total des sites (non compris les sites assainis ou en cours d'assainissement)	nombre	17.0	23.0
SEINE-SAINT-DENIS	93	RA08Centres d'études et de recherche du CEA civil	nombre	0.0	0.0
SEINE-SAINT-DENIS	93	RA08Etablissements de recherche (hors CEA)	nombre	4.0	5.0
SEINE-SAINT-DENIS	93	RA08Installations industrielles (hors production d'électricité)	nombre	2.0	1.0
SEINE-SAINT-DENIS	93	RA08Centres nucléaires de production d'électricité	nombre	0.0	0.0
SEINE-SAINT-DENIS	93	RA08Activités médicales	nombre	5.0	5.0
SEINE-SAINT-DENIS	93	RA08Etablissements de la défense nationale	nombre	0.0	0.0
SEINE-SAINT-DENIS	93	RA08Centre d'étude, de production ou d'expérimentation de la force de dissuasion	nombre	0.0	0.0
SEINE-SAINT-DENIS	93	RA08Amont du cycle du combustible	nombre	0.0	0.0
SEINE-SAINT-DENIS	93	RA08Aval du cycle du combustible	nombre	0.0	0.0
SEINE-SAINT-DENIS	93	RA08Etablissements de traitements des déchets ou de maintenance	nombre	0.0	0.0
SEINE-SAINT-DENIS	93	RA08Sites d'entreposage et stockage	nombre	0.0	0.0
SEINE-SAINT-DENIS	93	RA08Anciens sites assainis ou en cours d'assainissement	nombre	2.0	6.0
SEINE-SAINT-DENIS	93	RA08Total des sites (non compris les sites assainis ou en cours d'assainissement)	nombre	11.0	11.0
SOMME	80	RA08Centres d'études et de recherche du CEA civil	nombre	0.0	0.0
SOMME	80	RA08Etablissements de recherche (hors CEA)	nombre	1.0	3.0
SOMME	80	RA08Installations industrielles (hors production d'électricité)	nombre	0.0	0.0
SOMME	80	RA08Centres nucléaires de production d'électricité	nombre	0.0	0.0
SOMME	80	RA08Activités médicales	nombre	4.0	0.0
SOMME	80	RA08Etablissements de la défense nationale	nombre	1.0	1.0
SOMME	80	RA08Centre d'étude, de production ou d'expérimentation de la force de dissuasion	nombre	0.0	0.0
SOMME	80	RA08Amont du cycle du combustible	nombre	0.0	0.0
SOMME	80	RA08Aval du cycle du combustible	nombre	0.0	0.0
SOMME	80	RA08Etablissements de traitements des déchets ou de maintenance	nombre	0.0	0.0
SOMME	80	RA08Sites d'entreposage et stockage	nombre	0.0	0.0
SOMME	80	RA08Anciens sites assainis ou en cours d'assainissement	nombre	0.0	0.0
SOMME	80	RA08Total des sites (non compris les sites assainis ou en cours d'assainissement)	nombre	6.0	4.0
TARN	81	RA08Centres d'études et de recherche du CEA civil	nombre	0.0	0.0
TARN	81	RA08Etablissements de recherche (hors CEA)	nombre	2.0	2.0
TARN	81	RA08Installations industrielles (hors production d'électricité)	nombre	0.0	0.0
TARN	81	RA08Centres nucléaires de production d'électricité	nombre	0.0	0.0
TARN	81	RA08Activités médicales	nombre	4.0	3.0
TARN	81	RA08Etablissements de la défense nationale	nombre	0.0	0.0
TARN	81	RA08Centre d'étude, de production ou d'expérimentation de la force de dissuasion	nombre	0.0	0.0
TARN	81	RA08Amont du cycle du combustible	nombre	0.0	0.0
TARN	81	RA08Aval du cycle du combustible	nombre	0.0	0.0
TARN	81	RA08Etablissements de traitements des déchets ou de maintenance	nombre	0.0	0.0
TARN	81	RA08Sites d'entreposage et stockage	nombre	0.0	0.0
TARN	81	RA08Anciens sites assainis ou en cours d'assainissement	nombre	0.0	0.0
TARN	81	RA08Total des sites (non compris les sites assainis ou en cours d'assainissement)	nombre	6.0	5.0
TARN-ET-GARONNE	82	RA08Centres d'études et de recherche du CEA civil	nombre	0.0	0.0
TARN-ET-GARONNE	82	RA08Etablissements de recherche (hors CEA)	nombre	1.0	0.0
TARN-ET-GARONNE	82	RA08Installations industrielles (hors production d'électricité)	nombre	0.0	0.0
TARN-ET-GARONNE	82	RA08Centres nucléaires de production d'électricité	nombre	1.0	1.0
TARN-ET-GARONNE	82	RA08Activités médicales	nombre	1.0	1.0
TARN-ET-GARONNE	82	RA08Etablissements de la défense nationale	nombre	0.0	0.0
TARN-ET-GARONNE	82	RA08Centre d'étude, de production ou d'expérimentation de la force de dissuasion	nombre	0.0	0.0
TARN-ET-GARONNE	82	RA08Amont du cycle du combustible	nombre	0.0	0.0
TARN-ET-GARONNE	82	RA08Aval du cycle du combustible	nombre	0.0	0.0
TARN-ET-GARONNE	82	RA08Etablissements de traitements des déchets ou de maintenance	nombre	0.0	0.0
TARN-ET-GARONNE	82	RA08Sites d'entreposage et stockage	nombre	0.0	0.0
TARN-ET-GARONNE	82	RA08Anciens sites assainis ou en cours d'assainissement	nombre	0.0	0.0
TARN-ET-GARONNE	82	RA08Total des sites (non compris les sites assainis ou en cours d'assainissement)	nombre	3.0	2.0
TERRITOIRE-DE-BELFORT	90	RA08Centres d'études et de recherche du CEA civil	nombre	0.0	0.0
TERRITOIRE-DE-BELFORT	90	RA08Etablissements de recherche (hors CEA)	nombre	0.0	0.0
TERRITOIRE-DE-BELFORT	90	RA08Installations industrielles (hors production d'électricité)	nombre	0.0	0.0
TERRITOIRE-DE-BELFORT	90	RA08Centres nucléaires de production d'électricité	nombre	0.0	0.0
TERRITOIRE-DE-BELFORT	90	RA08Activités médicales	nombre	1.0	0.0
TERRITOIRE-DE-BELFORT	90	RA08Etablissements de la défense nationale	nombre	1.0	2.0
TERRITOIRE-DE-BELFORT	90	RA08Centre d'étude, de production ou d'expérimentation de la force de dissuasion	nombre	0.0	0.0
TERRITOIRE-DE-BELFORT	90	RA08Amont du cycle du combustible	nombre	0.0	0.0
TERRITOIRE-DE-BELFORT	90	RA08Aval du cycle du combustible	nombre	0.0	0.0
TERRITOIRE-DE-BELFORT	90	RA08Etablissements de traitements des déchets ou de maintenance	nombre	0.0	0.0
TERRITOIRE-DE-BELFORT	90	RA08Sites d'entreposage et stockage	nombre	0.0	0.0
TERRITOIRE-DE-BELFORT	90	RA08Anciens sites assainis ou en cours d'assainissement	nombre	0.0	0.0
TERRITOIRE-DE-BELFORT	90	RA08Total des sites (non compris les sites assainis ou en cours d'assainissement)	nombre	2.0	2.0
VAL-D OISE	95	RA08Centres d'études et de recherche du CEA civil	nombre	0.0	0.0
VAL-D OISE	95	RA08Etablissements de recherche (hors CEA)	nombre	1.0	1.0
VAL-D OISE	95	RA08Installations industrielles (hors production d'électricité)	nombre	1.0	1.0
VAL-D OISE	95	RA08Centres nucléaires de production d'électricité	nombre	0.0	0.0
VAL-D OISE	95	RA08Activités médicales	nombre	9.0	5.0
VAL-D OISE	95	RA08Etablissements de la défense nationale	nombre	1.0	0.0
VAL-D OISE	95	RA08Centre d'étude, de production ou d'expérimentation de la force de dissuasion	nombre	0.0	0.0
VAL-D OISE	95	RA08Amont du cycle du combustible	nombre	0.0	0.0
VAL-D OISE	95	RA08Aval du cycle du combustible	nombre	0.0	0.0
VAL-D OISE	95	RA08Etablissements de traitements des déchets ou de maintenance	nombre	0.0	0.0
VAL-D OISE	95	RA08Sites d'entreposage et stockage	nombre	0.0	0.0
VAL-D OISE	95	RA08Anciens sites assainis ou en cours d'assainissement	nombre	1.0	1.0
VAL-D OISE	95	RA08Total des sites (non compris les sites assainis ou en cours d'assainissement)	nombre	12.0	7.0
VAL-DE-MARNE	94	RA08Centres d'études et de recherche du CEA civil	nombre	0.0	0.0
VAL-DE-MARNE	94	RA08Etablissements de recherche (hors CEA)	nombre	17.0	24.0
VAL-DE-MARNE	94	RA08Installations industrielles (hors production d'électricité)	nombre	2.0	2.0
VAL-DE-MARNE	94	RA08Centres nucléaires de production d'électricité	nombre	0.0	0.0
VAL-DE-MARNE	94	RA08Activités médicales	nombre	8.0	7.0
VAL-DE-MARNE	94	RA08Etablissements de la défense nationale	nombre	4.0	4.0
VAL-DE-MARNE	94	RA08Centre d'étude, de production ou d'expérimentation de la force de dissuasion	nombre	0.0	0.0
VAL-DE-MARNE	94	RA08Amont du cycle du combustible	nombre	0.0	0.0
VAL-DE-MARNE	94	RA08Aval du cycle du combustible	nombre	0.0	0.0
VAL-DE-MARNE	94	RA08Etablissements de traitements des déchets ou de maintenance	nombre	0.0	0.0
VAL-DE-MARNE	94	RA08Sites d'entreposage et stockage	nombre	1.0	1.0
VAL-DE-MARNE	94	RA08Anciens sites assainis ou en cours d'assainissement	nombre	3.0	5.0
VAL-DE-MARNE	94	RA08Total des sites (non compris les sites assainis ou en cours d'assainissement)	nombre	32.0	38.0
VAR	83	RA08Centres d'études et de recherche du CEA civil	nombre	0.0	0.0
VAR	83	RA08Etablissements de recherche (hors CEA)	nombre	2.0	1.0
VAR	83	RA08Installations industrielles (hors production d'électricité)	nombre	1.0	1.0
VAR	83	RA08Centres nucléaires de production d'électricité	nombre	0.0	0.0
VAR	83	RA08Activités médicales	nombre	1.0	1.0
VAR	83	RA08Etablissements de la défense nationale	nombre	15.0	8.0
VAR	83	RA08Centre d'étude, de production ou d'expérimentation de la force de dissuasion	nombre	0.0	0.0
VAR	83	RA08Amont du cycle du combustible	nombre	0.0	0.0
VAR	83	RA08Aval du cycle du combustible	nombre	0.0	0.0
VAR	83	RA08Etablissements de traitements des déchets ou de maintenance	nombre	0.0	0.0
VAR	83	RA08Sites d'entreposage et stockage	nombre	0.0	0.0
VAR	83	RA08Anciens sites assainis ou en cours d'assainissement	nombre	0.0	3.0
VAR	83	RA08Total des sites (non compris les sites assainis ou en cours d'assainissement)	nombre	19.0	11.0
VAUCLUSE	84	RA08Centres d'études et de recherche du CEA civil	nombre	0.0	0.0
VAUCLUSE	84	RA08Etablissements de recherche (hors CEA)	nombre	2.0	5.0
VAUCLUSE	84	RA08Installations industrielles (hors production d'électricité)	nombre	1.0	0.0
VAUCLUSE	84	RA08Centres nucléaires de production d'électricité	nombre	0.0	0.0
VAUCLUSE	84	RA08Activités médicales	nombre	2.0	2.0
VAUCLUSE	84	RA08Etablissements de la défense nationale	nombre	1.0	1.0
VAUCLUSE	84	RA08Centre d'étude, de production ou d'expérimentation de la force de dissuasion	nombre	0.0	0.0
VAUCLUSE	84	RA08Amont du cycle du combustible	nombre	0.0	0.0
VAUCLUSE	84	RA08Aval du cycle du combustible	nombre	0.0	0.0
VAUCLUSE	84	RA08Etablissements de traitements des déchets ou de maintenance	nombre	3.0	3.0
VAUCLUSE	84	RA08Sites d'entreposage et stockage	nombre	1.0	1.0
VAUCLUSE	84	RA08Anciens sites assainis ou en cours d'assainissement	nombre	0.0	0.0
VAUCLUSE	84	RA08Total des sites (non compris les sites assainis ou en cours d'assainissement)	nombre	10.0	12.0
VENDEE	85	RA08Centres d'études et de recherche du CEA civil	nombre	0.0	0.0
VENDEE	85	RA08Etablissements de recherche (hors CEA)	nombre	0.0	0.0
VENDEE	85	RA08Installations industrielles (hors production d'électricité)	nombre	0.0	0.0
VENDEE	85	RA08Centres nucléaires de production d'électricité	nombre	0.0	0.0
VENDEE	85	RA08Activités médicales	nombre	1.0	1.0
VENDEE	85	RA08Etablissements de la défense nationale	nombre	0.0	0.0
VENDEE	85	RA08Centre d'étude, de production ou d'expérimentation de la force de dissuasion	nombre	0.0	0.0
VENDEE	85	RA08Amont du cycle du combustible	nombre	1.0	1.0
VENDEE	85	RA08Aval du cycle du combustible	nombre	0.0	0.0
VENDEE	85	RA08Etablissements de traitements des déchets ou de maintenance	nombre	0.0	0.0
VENDEE	85	RA08Sites d'entreposage et stockage	nombre	0.0	0.0
VENDEE	85	RA08Anciens sites assainis ou en cours d'assainissement	nombre	0.0	0.0
VENDEE	85	RA08Total des sites (non compris les sites assainis ou en cours d'assainissement)	nombre	2.0	2.0
VIENNE	86	RA08Centres d'études et de recherche du CEA civil	nombre	0.0	0.0
VIENNE	86	RA08Etablissements de recherche (hors CEA)	nombre	6.0	6.0
VIENNE	86	RA08Installations industrielles (hors production d'électricité)	nombre	0.0	0.0
VIENNE	86	RA08Centres nucléaires de production d'électricité	nombre	1.0	1.0
VIENNE	86	RA08Activités médicales	nombre	1.0	2.0
VIENNE	86	RA08Etablissements de la défense nationale	nombre	2.0	2.0
VIENNE	86	RA08Centre d'étude, de production ou d'expérimentation de la force de dissuasion	nombre	0.0	0.0
VIENNE	86	RA08Amont du cycle du combustible	nombre	0.0	0.0
VIENNE	86	RA08Aval du cycle du combustible	nombre	0.0	0.0
VIENNE	86	RA08Etablissements de traitements des déchets ou de maintenance	nombre	0.0	0.0
VIENNE	86	RA08Sites d'entreposage et stockage	nombre	0.0	0.0
VIENNE	86	RA08Anciens sites assainis ou en cours d'assainissement	nombre	0.0	0.0
VIENNE	86	RA08Total des sites (non compris les sites assainis ou en cours d'assainissement)	nombre	10.0	11.0
VOSGES	88	RA08Centres d'études et de recherche du CEA civil	nombre	0.0	0.0
VOSGES	88	RA08Etablissements de recherche (hors CEA)	nombre	0.0	0.0
VOSGES	88	RA08Installations industrielles (hors production d'électricité)	nombre	0.0	0.0
VOSGES	88	RA08Centres nucléaires de production d'électricité	nombre	0.0	0.0
VOSGES	88	RA08Activités médicales	nombre	1.0	2.0
VOSGES	88	RA08Etablissements de la défense nationale	nombre	0.0	0.0
VOSGES	88	RA08Centre d'étude, de production ou d'expérimentation de la force de dissuasion	nombre	0.0	0.0
VOSGES	88	RA08Amont du cycle du combustible	nombre	0.0	0.0
VOSGES	88	RA08Aval du cycle du combustible	nombre	0.0	0.0
VOSGES	88	RA08Etablissements de traitements des déchets ou de maintenance	nombre	0.0	0.0
VOSGES	88	RA08Sites d'entreposage et stockage	nombre	0.0	0.0
VOSGES	88	RA08Anciens sites assainis ou en cours d'assainissement	nombre	0.0	0.0
VOSGES	88	RA08Total des sites (non compris les sites assainis ou en cours d'assainissement)	nombre	1.0	2.0
YONNE	89	RA08Centres d'études et de recherche du CEA civil	nombre	0.0	0.0
YONNE	89	RA08Etablissements de recherche (hors CEA)	nombre	0.0	0.0
YONNE	89	RA08Installations industrielles (hors production d'électricité)	nombre	0.0	0.0
YONNE	89	RA08Centres nucléaires de production d'électricité	nombre	0.0	0.0
YONNE	89	RA08Activités médicales	nombre	1.0	1.0
YONNE	89	RA08Etablissements de la défense nationale	nombre	0.0	0.0
YONNE	89	RA08Centre d'étude, de production ou d'expérimentation de la force de dissuasion	nombre	0.0	0.0
YONNE	89	RA08Amont du cycle du combustible	nombre	0.0	0.0
YONNE	89	RA08Aval du cycle du combustible	nombre	0.0	0.0
YONNE	89	RA08Etablissements de traitements des déchets ou de maintenance	nombre	0.0	0.0
YONNE	89	RA08Sites d'entreposage et stockage	nombre	0.0	0.0
YONNE	89	RA08Anciens sites assainis ou en cours d'assainissement	nombre	0.0	0.0
YONNE	89	RA08Total des sites (non compris les sites assainis ou en cours d'assainissement)	nombre	1.0	1.0
YVELINES	78	RA08Centres d'études et de recherche du CEA civil	nombre	0.0	0.0
YVELINES	78	RA08Etablissements de recherche (hors CEA)	nombre	6.0	29.0
YVELINES	78	RA08Installations industrielles (hors production d'électricité)	nombre	0.0	0.0
YVELINES	78	RA08Centres nucléaires de production d'électricité	nombre	0.0	0.0
YVELINES	78	RA08Activités médicales	nombre	3.0	3.0
YVELINES	78	RA08Etablissements de la défense nationale	nombre	2.0	1.0
YVELINES	78	RA08Centre d'étude, de production ou d'expérimentation de la force de dissuasion	nombre	0.0	0.0
YVELINES	78	RA08Amont du cycle du combustible	nombre	0.0	0.0
YVELINES	78	RA08Aval du cycle du combustible	nombre	0.0	0.0
YVELINES	78	RA08Etablissements de traitements des déchets ou de maintenance	nombre	0.0	0.0
YVELINES	78	RA08Sites d'entreposage et stockage	nombre	0.0	0.0
YVELINES	78	RA08Anciens sites assainis ou en cours d'assainissement	nombre	0.0	0.0
YVELINES	78	RA08Total des sites (non compris les sites assainis ou en cours d'assainissement)	nombre	11.0	33.0
Producteur : ANDRA.
Source : Inventaire ANDRA des déchets radioactifs.
